geoid,geoid20,year,denom_adult_pop,voted_count,registered_count,registration_pct,voter_turnout_pct,denom_registered,median_household_income
1400000US06037530802,6037530802,2024,2473.0,953.0,1799.0,72.699997,53.0,1799.0,74271.0
1400000US06037530901,6037530901,2024,2794.0,732.0,1448.0,51.799999,50.599998,1448.0,67700.0
1400000US06037530902,6037530902,2024,2637.0,975.0,1913.0,72.5,51.0,1913.0,41205.0
1400000US06037531000,6037531000,2024,3520.0,1304.0,2546.0,72.300003,51.200001,2546.0,82531.0
1400000US06037531101,6037531101,2024,3445.0,1044.0,2107.0,61.200001,49.5,2107.0,72727.0
1400000US06037531102,6037531102,2024,1939.0,780.0,1506.0,77.699997,51.799999,1506.0,50900.0
1400000US06037531201,6037531201,2024,3096.0,1027.0,2167.0,70.0,47.400002,2167.0,75183.0
1400000US06037531202,6037531202,2024,3092.0,886.0,1867.0,60.400002,47.5,1867.0,53875.0
1400000US06037531301,6037531301,2024,3677.0,1088.0,2370.0,64.5,45.900002,2370.0,64259.0
1400000US06037531302,6037531302,2024,3871.0,1132.0,2436.0,62.900002,46.5,2436.0,59555.0
1400000US06037531502,6037531502,2024,2214.0,583.0,1319.0,59.599998,44.200001,1319.0,52083.0
1400000US06037531503,6037531503,2024,1988.0,584.0,1262.0,63.5,46.299999,1262.0,71938.0
1400000US06037531504,6037531504,2024,2716.0,1004.0,2011.0,74.0,49.900002,2011.0,63163.0
1400000US06037531602,6037531602,2024,2936.0,817.0,1807.0,61.5,45.200001,1807.0,64839.0
1400000US06037531603,6037531603,2024,2601.0,861.0,1625.0,62.5,53.0,1625.0,68721.0
1400000US06037531604,6037531604,2024,2242.0,802.0,1594.0,71.099998,50.299999,1594.0,57411.0
1400000US06037531701,6037531701,2024,4062.0,1181.0,2339.0,57.599998,50.5,2339.0,69697.0
1400000US06037531702,6037531702,2024,3799.0,938.0,1840.0,48.400002,51.0,1840.0,79722.0
1400000US06037531800,6037531800,2024,3520.0,1225.0,2363.0,67.099998,51.799999,2363.0,86369.0
1400000US06037531901,6037531901,2024,5229.0,1496.0,2731.0,52.200001,54.799999,2731.0,65333.0
1400000US06037531902,6037531902,2024,3186.0,1584.0,2816.0,88.400002,56.299999,2816.0,76694.0
1400000US06037532001,6037532001,2024,2523.0,865.0,1450.0,57.5,59.700001,1450.0,64198.0
1400000US06037532002,6037532002,2024,2569.0,1091.0,1818.0,70.800003,60.0,1818.0,81516.0
1400000US06037532101,6037532101,2024,5176.0,1268.0,2406.0,46.5,52.700001,2406.0,59203.0
1400000US06037532102,6037532102,2024,2936.0,1400.0,2230.0,76.0,62.799999,2230.0,113977.0
1400000US06037532200,6037532200,2024,4798.0,1600.0,2835.0,59.099998,56.400002,2835.0,77926.0
1400000US06037532302,6037532302,2024,3251.0,1413.0,2523.0,77.599998,56.0,2523.0,67736.0
1400000US06037532303,6037532303,2024,3421.0,1518.0,2435.0,71.199997,62.299999,2435.0,77938.0
1400000US06037532304,6037532304,2024,3297.0,1100.0,2034.0,61.700001,54.099998,2034.0,66176.0
1400000US06037532500,6037532500,2024,2751.0,862.0,1627.0,59.099998,53.0,1627.0,57586.0
1400000US06037532605,6037532605,2024,3409.0,686.0,1379.0,40.5,49.700001,1379.0,54006.0
1400000US06037532606,6037532606,2024,3154.0,722.0,1383.0,43.799999,52.200001,1383.0,49154.0
1400000US06037532607,6037532607,2024,3840.0,1093.0,2208.0,57.5,49.5,2208.0,52778.0
1400000US06037532700,6037532700,2024,2328.0,591.0,1458.0,62.599998,40.5,1458.0,60743.0
1400000US06037532800,6037532800,2024,2847.0,632.0,1544.0,54.200001,40.900002,1544.0,48952.0
1400000US06037532900,6037532900,2024,4287.0,1020.0,2343.0,54.700001,43.5,2343.0,42704.0
1400000US06037533001,6037533001,2024,3398.0,652.0,1551.0,45.599998,42.0,1551.0,75236.0
1400000US06037533002,6037533002,2024,1730.0,474.0,1054.0,60.900002,45.0,1054.0,55625.0
1400000US06037533103,6037533103,2024,2189.0,489.0,1096.0,50.099998,44.599998,1096.0,52963.0
1400000US06037533104,6037533104,2024,3045.0,588.0,1232.0,40.5,47.700001,1232.0,44131.0
1400000US06037533105,6037533105,2024,1953.0,385.0,831.0,42.5,46.299999,831.0,50658.0
1400000US06037533108,6037533108,2024,3626.0,1208.0,2375.0,65.5,50.900002,2375.0,56473.0
1400000US06037533201,6037533201,2024,1741.0,516.0,1033.0,59.299999,50.0,1033.0,67632.0
1400000US06037533204,6037533204,2024,2951.0,1070.0,1981.0,67.099998,54.0,1981.0,69063.0
1400000US06037533300,6037533300,2024,2006.0,573.0,1193.0,59.5,48.0,1193.0,51667.0
1400000US06037533401,6037533401,2024,3411.0,1109.0,2180.0,63.900002,50.900002,2180.0,60737.0
1400000US06037533402,6037533402,2024,2743.0,811.0,1607.0,58.599998,50.5,1607.0,59886.0
1400000US06037533403,6037533403,2024,2066.0,726.0,1297.0,62.799999,56.0,1297.0,68697.0
1400000US06037533501,6037533501,2024,2065.0,600.0,1205.0,58.400002,49.799999,1205.0,74286.0
1400000US06037533504,6037533504,2024,2942.0,821.0,1624.0,55.200001,50.599998,1624.0,62917.0
1400000US06037533601,6037533601,2024,3181.0,1034.0,1983.0,62.299999,52.099998,1983.0,66964.0
1400000US06037533602,6037533602,2024,3288.0,962.0,1979.0,60.200001,48.599998,1979.0,59846.0
1400000US06037533603,6037533603,2024,4398.0,1712.0,3535.0,80.400002,48.400002,3535.0,50036.0
1400000US06037533701,6037533701,2024,2224.0,704.0,1446.0,65.0,48.700001,1446.0,57169.0
1400000US06037533702,6037533702,2024,2727.0,707.0,1403.0,51.400002,50.400002,1403.0,70643.0
1400000US06037533703,6037533703,2024,2851.0,867.0,1729.0,60.599998,50.099998,1729.0,59886.0
1400000US06037533803,6037533803,2024,4242.0,1442.0,3031.0,71.5,47.599998,3031.0,48000.0
1400000US06037533804,6037533804,2024,2931.0,1088.0,2091.0,71.300003,52.0,2091.0,72852.0
1400000US06037533805,6037533805,2024,2891.0,973.0,1869.0,64.599998,52.099998,1869.0,60504.0
1400000US06037533806,6037533806,2024,2498.0,703.0,1429.0,57.200001,49.200001,1429.0,70370.0
1400000US06037533901,6037533901,2024,3636.0,1258.0,2551.0,70.199997,49.299999,2551.0,53919.0
1400000US06037533902,6037533902,2024,3305.0,862.0,1681.0,50.900002,51.299999,1681.0,57803.0
1400000US06037534001,6037534001,2024,3773.0,1111.0,2222.0,58.900002,50.0,2222.0,64886.0
1400000US06037534002,6037534002,2024,2920.0,892.0,1812.0,62.099998,49.200001,1812.0,80500.0
1400000US06037534101,6037534101,2024,1441.0,416.0,895.0,62.099998,46.5,895.0,54107.0
1400000US06037534102,6037534102,2024,4163.0,1110.0,2332.0,56.0,47.599998,2332.0,48229.0
1400000US06037534201,6037534201,2024,2762.0,799.0,1617.0,58.5,49.400002,1617.0,54766.0
1400000US06037534202,6037534202,2024,3509.0,1003.0,2110.0,60.099998,47.5,2110.0,49656.0
1400000US06037534203,6037534203,2024,2360.0,639.0,1296.0,54.900002,49.299999,1296.0,48545.0
1400000US06037534301,6037534301,2024,2637.0,836.0,1773.0,67.199997,47.200001,1773.0,44792.0
1400000US06037534302,6037534302,2024,2754.0,715.0,1477.0,53.599998,48.400002,1477.0,62500.0
1400000US06037534403,6037534403,2024,2521.0,581.0,1184.0,47.0,49.099998,1184.0,52139.0
1400000US06037534404,6037534404,2024,2358.0,501.0,1076.0,45.599998,46.599998,1076.0,54063.0
1400000US06037534405,6037534405,2024,2917.0,632.0,1353.0,46.400002,46.700001,1353.0,54523.0
1400000US06037534406,6037534406,2024,2939.0,697.0,1596.0,54.299999,43.700001,1596.0,50653.0
1400000US06037534501,6037534501,2024,3919.0,1330.0,2500.0,63.799999,53.200001,2500.0,62083.0
1400000US06037534502,6037534502,2024,2461.0,1108.0,2064.0,83.900002,53.700001,2064.0,76302.0
1400000US06037534700,6037534700,2024,3246.0,1071.0,2005.0,61.799999,53.400002,2005.0,87756.0
1400000US06037534802,6037534802,2024,1950.0,772.0,1445.0,74.099998,53.400002,1445.0,70203.0
1400000US06037534803,6037534803,2024,3486.0,1151.0,2215.0,63.5,52.0,2215.0,80440.0
1400000US06037534804,6037534804,2024,3051.0,1234.0,2485.0,81.400002,49.700001,2485.0,75172.0
1400000US06037534900,6037534900,2024,4630.0,1241.0,2732.0,59.0,45.400002,2732.0,80441.0
1400000US06037535001,6037535001,2024,2802.0,711.0,1711.0,61.099998,41.599998,1711.0,57241.0
1400000US06037535002,6037535002,2024,2510.0,626.0,1453.0,57.900002,43.099998,1453.0,49621.0
1400000US06037535101,6037535101,2024,5773.0,1385.0,3295.0,57.099998,42.0,3295.0,66287.0
1400000US06037535102,6037535102,2024,3054.0,856.0,2050.0,67.099998,41.799999,2050.0,65873.0
1400000US06037535200,6037535200,2024,4113.0,1082.0,2747.0,66.800003,39.400002,2747.0,74167.0
1400000US06037535300,6037535300,2024,4060.0,1185.0,2743.0,67.599998,43.200001,2743.0,59267.0
1400000US06037535400,6037535400,2024,2412.0,582.0,1546.0,64.099998,37.599998,1546.0,57000.0
1400000US06037535501,6037535501,2024,2145.0,574.0,1213.0,56.599998,47.299999,1213.0,56625.0
1400000US06037535502,6037535502,2024,3952.0,1354.0,2697.0,68.199997,50.200001,2697.0,74350.0
1400000US06037535503,6037535503,2024,1869.0,257.0,512.0,27.4,50.200001,512.0,74583.0
1400000US06037535603,6037535603,2024,2719.0,596.0,1154.0,42.400002,51.599998,1154.0,62930.0
1400000US06037535604,6037535604,2024,3354.0,988.0,1978.0,59.0,49.900002,1978.0,71445.0
1400000US06037535605,6037535605,2024,3379.0,830.0,1814.0,53.700001,45.799999,1814.0,70108.0
1400000US06037535606,6037535606,2024,1326.0,376.0,753.0,56.799999,49.900002,753.0,64567.0
1400000US06037535607,6037535607,2024,3534.0,1410.0,2824.0,79.900002,49.900002,2824.0,71398.0
1400000US06037535701,6037535701,2024,4662.0,1580.0,3071.0,65.900002,51.400002,3071.0,73843.0
1400000US06037535702,6037535702,2024,4489.0,1336.0,2641.0,58.799999,50.599998,2641.0,70506.0
1400000US06037535802,6037535802,2024,4838.0,1648.0,3469.0,71.699997,47.5,3469.0,94583.0
1400000US06037535803,6037535803,2024,2501.0,878.0,1789.0,71.5,49.099998,1789.0,60599.0
1400000US06037535804,6037535804,2024,4534.0,1254.0,2538.0,56.0,49.400002,2538.0,69025.0
1400000US06037535901,6037535901,2024,4768.0,1703.0,3203.0,67.199997,53.200001,3203.0,59514.0
1400000US06037535902,6037535902,2024,4510.0,2365.0,4243.0,94.099998,55.700001,4243.0,86659.0
1400000US06037536000,6037536000,2024,2476.0,857.0,1640.0,66.199997,52.299999,1640.0,47115.0
1400000US06037536102,6037536102,2024,2705.0,1511.0,2542.0,94.0,59.400002,2542.0,77733.0
1400000US06037536103,6037536103,2024,3993.0,1662.0,3106.0,77.800003,53.5,3106.0,70954.0
1400000US06037536104,6037536104,2024,2617.0,1146.0,2250.0,86.0,50.900002,2250.0,69338.0
1400000US06037536201,6037536201,2024,2757.0,1213.0,2180.0,79.099998,55.599998,2180.0,81346.0
1400000US06037536202,6037536202,2024,3363.0,1650.0,2967.0,88.199997,55.599998,2967.0,73625.0
1400000US06037540000,6037540000,2024,4667.0,1510.0,3084.0,66.099998,49.0,3084.0,60477.0
1400000US06037540101,6037540101,2024,5027.0,1699.0,3233.0,64.300003,52.599998,3233.0,88668.0
1400000US06037540102,6037540102,2024,4471.0,2166.0,3926.0,87.800003,55.200001,3926.0,102850.0
1400000US06037540201,6037540201,2024,1459.0,233.0,438.0,30.0,53.200001,438.0,51500.0
1400000US06037540202,6037540202,2024,5391.0,1001.0,2017.0,37.400002,49.599998,2017.0,60472.0
1400000US06037540203,6037540203,2024,3640.0,892.0,1806.0,49.599998,49.400002,1806.0,63831.0
1400000US06037540300,6037540300,2024,3232.0,1194.0,2452.0,75.900002,48.700001,2452.0,71875.0
1400000US06037540400,6037540400,2024,1328.0,423.0,1138.0,85.699997,37.200001,1138.0,82500.0
1400000US06037540501,6037540501,2024,4489.0,1463.0,2812.0,62.599998,52.0,2812.0,72476.0
1400000US06037540502,6037540502,2024,4527.0,1155.0,2747.0,60.700001,42.0,2747.0,57724.0
1400000US06037540600,6037540600,2024,3077.0,826.0,2186.0,71.0,37.799999,2186.0,31013.0
1400000US06037540700,6037540700,2024,2229.0,854.0,1896.0,85.099998,45.0,1896.0,73676.0
1400000US06037540800,6037540800,2024,3852.0,2029.0,3789.0,98.400002,53.5,3789.0,75219.0
1400000US06037540901,6037540901,2024,4014.0,1106.0,2376.0,59.200001,46.5,2376.0,71450.0
1400000US06037540902,6037540902,2024,3235.0,1686.0,3163.0,97.800003,53.299999,3163.0,95904.0
1400000US06037541003,6037541003,2024,3838.0,1998.0,3358.0,87.5,59.5,3358.0,79940.0
1400000US06037541100,6037541100,2024,2285.0,915.0,1745.0,76.400002,52.400002,1745.0,91282.0
1400000US06037541200,6037541200,2024,4427.0,2723.0,4709.0,100.0,57.799999,4709.0,86184.0
1400000US06037541300,6037541300,2024,4186.0,1320.0,2925.0,69.900002,45.099998,2925.0,94053.0
1400000US06037541401,6037541401,2024,2532.0,587.0,1641.0,64.800003,35.799999,1641.0,66993.0
1400000US06037541402,6037541402,2024,2473.0,748.0,1880.0,76.0,39.799999,1880.0,78024.0
1400000US06037541500,6037541500,2024,3890.0,978.0,2415.0,62.099998,40.5,2415.0,60000.0
1400000US06037541603,6037541603,2024,2004.0,332.0,801.0,40.0,41.400002,801.0,69297.0
1400000US06037541604,6037541604,2024,3717.0,1106.0,2541.0,68.400002,43.5,2541.0,53218.0
1400000US06037541605,6037541605,2024,4054.0,1176.0,2635.0,65.0,44.599998,2635.0,63179.0
1400000US06037541606,6037541606,2024,1786.0,369.0,1007.0,56.400002,36.599998,1007.0,42112.0
1400000US06037541700,6037541700,2024,4373.0,1549.0,2996.0,68.5,51.700001,2996.0,91625.0
1400000US06037541801,6037541801,2024,3544.0,1254.0,2439.0,68.800003,51.400002,2439.0,69821.0
1400000US06037541802,6037541802,2024,4154.0,1252.0,2721.0,65.5,46.0,2721.0,72435.0
1400000US06037542000,6037542000,2024,3739.0,1529.0,3192.0,85.400002,47.900002,3192.0,98406.0
1400000US06037542103,6037542103,2024,2409.0,607.0,1404.0,58.299999,43.200001,1404.0,72760.0
1400000US06037542104,6037542104,2024,3058.0,558.0,1322.0,43.200001,42.200001,1322.0,71283.0
1400000US06037542105,6037542105,2024,3596.0,825.0,1958.0,54.400002,42.099998,1958.0,63184.0
1400000US06037542106,6037542106,2024,1713.0,573.0,1347.0,78.599998,42.5,1347.0,52708.0
1400000US06037542200,6037542200,2024,4857.0,1676.0,3542.0,72.900002,47.299999,3542.0,71923.0
1400000US06037542401,6037542401,2024,3403.0,1528.0,2925.0,86.0,52.200001,2925.0,65357.0
1400000US06037542402,6037542402,2024,2983.0,966.0,2013.0,67.5,48.0,2013.0,87750.0
1400000US06037542501,6037542501,2024,3078.0,1200.0,2325.0,75.5,51.599998,2325.0,83305.0
1400000US06037542502,6037542502,2024,3069.0,865.0,1862.0,60.700001,46.5,1862.0,61981.0
1400000US06037542601,6037542601,2024,2457.0,437.0,1043.0,42.5,41.900002,1043.0,67112.0
1400000US06037542602,6037542602,2024,3647.0,1148.0,2509.0,68.800003,45.799999,2509.0,62250.0
1400000US06037542700,6037542700,2024,4236.0,1354.0,2962.0,69.900002,45.700001,2962.0,79864.0
1400000US06037542800,6037542800,2024,2259.0,1036.0,1866.0,82.599998,55.5,1866.0,69719.0
1400000US06037542900,6037542900,2024,2649.0,776.0,1675.0,63.200001,46.299999,1675.0,81892.0
1400000US06037543000,6037543000,2024,3102.0,1535.0,2856.0,92.099998,53.700001,2856.0,87865.0
1400000US06037543100,6037543100,2024,4875.0,2404.0,4406.0,90.400002,54.599998,4406.0,82000.0
1400000US06037543201,6037543201,2024,2747.0,1040.0,2123.0,77.300003,49.0,2123.0,94773.0
1400000US06037543203,6037543203,2024,2659.0,992.0,2237.0,84.099998,44.299999,2237.0,43531.0
1400000US06037543304,6037543304,2024,5700.0,4419.0,6398.0,100.0,69.099998,6398.0,108468.0
1400000US06037543305,6037543305,2024,2813.0,567.0,1074.0,38.200001,52.799999,1074.0,94117.0
1400000US06037543306,6037543306,2024,5607.0,2806.0,4635.0,82.699997,60.5,4635.0,100993.0
1400000US06037543321,6037543321,2024,4866.0,2987.0,4307.0,88.5,69.400002,4307.0,118295.0
1400000US06037543322,6037543322,2024,5953.0,4195.0,5901.0,99.099998,71.099998,5901.0,127614.0
1400000US06037543400,6037543400,2024,2778.0,1550.0,2762.0,99.400002,56.099998,2762.0,100667.0
1400000US06037543501,6037543501,2024,5182.0,2587.0,4311.0,83.199997,60.0,4311.0,105518.0
1400000US06037543502,6037543502,2024,3866.0,1624.0,2692.0,69.599998,60.299999,2692.0,117260.0
1400000US06037543503,6037543503,2024,4756.0,1923.0,3150.0,66.199997,61.0,3150.0,94362.0
1400000US06037543601,6037543601,2024,3555.0,1389.0,2394.0,67.300003,58.0,2394.0,109811.0
1400000US06037543603,6037543603,2024,3308.0,2164.0,3085.0,93.300003,70.099998,3085.0,81919.0
1400000US06037543605,6037543605,2024,3467.0,1897.0,2908.0,83.900002,65.199997,2908.0,103034.0
1400000US06037543606,6037543606,2024,3057.0,1296.0,2177.0,71.199997,59.5,2177.0,80432.0
1400000US06037543607,6037543607,2024,4202.0,2473.0,3921.0,93.300003,63.099998,3921.0,117016.0
1400000US06037543701,6037543701,2024,2339.0,1098.0,1918.0,82.0,57.200001,1918.0,140000.0
1400000US06037543703,6037543703,2024,3374.0,1433.0,2356.0,69.800003,60.799999,2356.0,119980.0
1400000US06037543704,6037543704,2024,2373.0,1472.0,2828.0,100.0,52.099998,2828.0,101204.0
1400000US06037543705,6037543705,2024,2505.0,1389.0,2309.0,92.199997,60.200001,2309.0,101971.0
1400000US06037543801,6037543801,2024,3601.0,1920.0,3415.0,94.800003,56.200001,3415.0,102472.0
1400000US06037543803,6037543803,2024,3250.0,2010.0,3381.0,100.0,59.400002,3381.0,93205.0
1400000US06037543804,6037543804,2024,3902.0,917.0,1659.0,42.5,55.299999,1659.0,121743.0
1400000US06037543903,6037543903,2024,3388.0,1575.0,2753.0,81.300003,57.200001,2753.0,128125.0
1400000US06037543905,6037543905,2024,3167.0,693.0,1378.0,43.5,50.299999,1378.0,82790.0
1400000US06037544001,6037544001,2024,3194.0,1420.0,2702.0,84.599998,52.599998,2702.0,92135.0
1400000US06037544002,6037544002,2024,2829.0,1154.0,2086.0,73.699997,55.299999,2086.0,110179.0
1400000US06037550101,6037550101,2024,2899.0,1488.0,2546.0,87.800003,58.400002,2546.0,115443.0
1400000US06037550201,6037550201,2024,2099.0,884.0,1572.0,74.900002,56.200001,1572.0,86642.0
1400000US06037550202,6037550202,2024,3992.0,2156.0,3756.0,94.099998,57.400002,3756.0,110865.0
1400000US06037550301,6037550301,2024,3172.0,1284.0,2225.0,70.099998,57.700001,2225.0,101938.0
1400000US06037550501,6037550501,2024,2667.0,1407.0,2250.0,84.400002,62.5,2250.0,76406.0
1400000US06037550502,6037550502,2024,3453.0,2201.0,3195.0,92.5,68.900002,3195.0,130399.0
1400000US06037550601,6037550601,2024,4552.0,1930.0,3144.0,69.099998,61.400002,3144.0,100430.0
1400000US06037550602,6037550602,2024,3014.0,2127.0,3151.0,100.0,67.5,3151.0,113750.0
1400000US06037550700,6037550700,2024,5569.0,3159.0,4669.0,83.800003,67.699997,4669.0,134511.0
1400000US06037550801,6037550801,2024,3820.0,2274.0,3271.0,85.599998,69.5,3271.0,96790.0
1400000US06037550802,6037550802,2024,1531.0,602.0,986.0,64.400002,61.099998,986.0,77241.0
1400000US06037550901,6037550901,2024,3707.0,1413.0,2358.0,63.599998,59.900002,2358.0,88036.0
1400000US06037550902,6037550902,2024,4268.0,1928.0,3049.0,71.400002,63.200001,3049.0,88026.0
1400000US06037551001,6037551001,2024,2533.0,1650.0,2499.0,98.699997,66.0,2499.0,82198.0
1400000US06037551002,6037551002,2024,3490.0,1576.0,2356.0,67.5,66.900002,2356.0,104280.0
1400000US06037551101,6037551101,2024,2998.0,1203.0,2177.0,72.599998,55.299999,2177.0,62361.0
1400000US06037551102,6037551102,2024,4017.0,1060.0,2015.0,50.200001,52.599998,2015.0,59242.0
1400000US06037551201,6037551201,2024,2731.0,1472.0,2411.0,88.300003,61.099998,2411.0,66971.0
1400000US06037551203,6037551203,2024,3140.0,1213.0,2035.0,64.800003,59.599998,2035.0,97857.0
1400000US06037551204,6037551204,2024,2947.0,1285.0,2145.0,72.800003,59.900002,2145.0,69350.0
1400000US06037551300,6037551300,2024,4531.0,1446.0,2605.0,57.5,55.5,2605.0,68468.0
1400000US06037551401,6037551401,2024,3138.0,1397.0,2324.0,74.099998,60.099998,2324.0,85938.0
1400000US06037551402,6037551402,2024,3808.0,1958.0,3116.0,81.800003,62.799999,3116.0,81724.0
1400000US06037551501,6037551501,2024,3654.0,1639.0,2559.0,70.0,64.0,2559.0,108278.0
1400000US06037551502,6037551502,2024,3431.0,1637.0,2649.0,77.199997,61.799999,2649.0,88031.0
1400000US06037551700,6037551700,2024,5024.0,2313.0,3857.0,76.800003,60.0,3857.0,91107.0
1400000US06037551801,6037551801,2024,2570.0,1073.0,1731.0,67.400002,62.0,1731.0,103396.0
1400000US06037551802,6037551802,2024,3058.0,1448.0,2405.0,78.599998,60.200001,2405.0,76777.0
1400000US06037551900,6037551900,2024,4163.0,1883.0,3176.0,76.300003,59.299999,3176.0,97184.0
1400000US06037552001,6037552001,2024,2921.0,1402.0,2407.0,82.400002,58.200001,2407.0,91188.0
1400000US06037552002,6037552002,2024,2648.0,769.0,1363.0,51.5,56.400002,1363.0,100954.0
1400000US06037552100,6037552100,2024,4337.0,2219.0,3712.0,85.599998,59.799999,3712.0,76141.0
1400000US06037552200,6037552200,2024,4089.0,1845.0,3303.0,80.800003,55.900002,3303.0,65389.0
1400000US06037552301,6037552301,2024,3479.0,1595.0,2635.0,75.699997,60.5,2635.0,98780.0
1400000US06037552302,6037552302,2024,3502.0,1216.0,1932.0,55.200001,62.900002,1932.0,78690.0
1400000US06037552400,6037552400,2024,1660.0,642.0,1261.0,76.0,50.900002,1261.0,75694.0
1400000US06037552601,6037552601,2024,3907.0,1412.0,2776.0,71.099998,50.900002,2776.0,93750.0
1400000US06037552602,6037552602,2024,2832.0,1443.0,2456.0,86.699997,58.799999,2456.0,112218.0
1400000US06037552700,6037552700,2024,5301.0,2218.0,3814.0,71.900002,58.200001,3814.0,109088.0
1400000US06037552800,6037552800,2024,4852.0,2055.0,3515.0,72.400002,58.5,3515.0,119471.0
1400000US06037552900,6037552900,2024,5133.0,2138.0,3702.0,72.099998,57.799999,3702.0,85938.0
1400000US06037553000,6037553000,2024,3873.0,1904.0,3158.0,81.5,60.299999,3158.0,143750.0
1400000US06037553100,6037553100,2024,4918.0,2390.0,3866.0,78.599998,61.799999,3866.0,103086.0
1400000US06037553201,6037553201,2024,3096.0,1448.0,2312.0,74.699997,62.599998,2312.0,98587.0
1400000US06037553202,6037553202,2024,2671.0,1462.0,2346.0,87.800003,62.299999,2346.0,99950.0
1400000US06037553300,6037553300,2024,3021.0,1280.0,2108.0,69.800003,60.700001,2108.0,100256.0
1400000US06037553400,6037553400,2024,2884.0,1435.0,2519.0,87.300003,57.0,2519.0,103553.0
1400000US06037553502,6037553502,2024,2722.0,1099.0,2065.0,75.900002,53.200001,2065.0,76700.0
1400000US06037553503,6037553503,2024,2399.0,532.0,1062.0,44.299999,50.099998,1062.0,59811.0
1400000US06037553504,6037553504,2024,3588.0,1176.0,2390.0,66.599998,49.200001,2390.0,77685.0
1400000US06037553601,6037553601,2024,3215.0,1434.0,2752.0,85.599998,52.099998,2752.0,60900.0
1400000US06037553602,6037553602,2024,3492.0,1190.0,2257.0,64.599998,52.700001,2257.0,75972.0
1400000US06037553701,6037553701,2024,2920.0,599.0,1394.0,47.700001,43.0,1394.0,70833.0
1400000US06037553702,6037553702,2024,3284.0,1190.0,2591.0,78.900002,45.900002,2591.0,66395.0
1400000US06037553801,6037553801,2024,2993.0,620.0,1269.0,42.400002,48.900002,1269.0,65037.0
1400000US06037553802,6037553802,2024,5207.0,1570.0,3013.0,57.900002,52.099998,3013.0,59201.0
1400000US06037553901,6037553901,2024,5031.0,1968.0,3652.0,72.599998,53.900002,3652.0,87247.0
1400000US06037553902,6037553902,2024,4235.0,1435.0,2746.0,64.800003,52.299999,2746.0,71053.0
1400000US06037554001,6037554001,2024,3392.0,1617.0,2638.0,77.800003,61.299999,2638.0,86757.0
1400000US06037554002,6037554002,2024,4390.0,1708.0,3030.0,69.0,56.400002,3030.0,69658.0
1400000US06037554101,6037554101,2024,2469.0,838.0,1616.0,65.5,51.900002,1616.0,72250.0
1400000US06037554105,6037554105,2024,3063.0,1017.0,1899.0,62.0,53.599998,1899.0,47206.0
1400000US06037554106,6037554106,2024,3038.0,1190.0,2111.0,69.5,56.400002,2111.0,89770.0
1400000US06037554201,6037554201,2024,2817.0,1628.0,2691.0,95.5,60.5,2691.0,100833.0
1400000US06037554203,6037554203,2024,2865.0,1304.0,2302.0,80.300003,56.599998,2302.0,60388.0
1400000US06037554204,6037554204,2024,3742.0,1269.0,2256.0,60.299999,56.299999,2256.0,44007.0
1400000US06037554301,6037554301,2024,2593.0,1023.0,1907.0,73.5,53.599998,1907.0,87524.0
1400000US06037554302,6037554302,2024,3082.0,998.0,1953.0,63.400002,51.099998,1953.0,79054.0
1400000US06037554403,6037554403,2024,4120.0,1209.0,2407.0,58.400002,50.200001,2407.0,75887.0
1400000US06037554404,6037554404,2024,3548.0,1062.0,2000.0,56.400002,53.099998,2000.0,80767.0
1400000US06037554405,6037554405,2024,2838.0,1186.0,1928.0,67.900002,61.5,1928.0,45944.0
1400000US06037554406,6037554406,2024,3736.0,2372.0,3374.0,90.300003,70.300003,3374.0,87091.0
1400000US06037554511,6037554511,2024,3068.0,1961.0,2865.0,93.400002,68.400002,2865.0,147794.0
1400000US06037554512,6037554512,2024,5494.0,3216.0,4615.0,84.0,69.699997,4615.0,173063.0
1400000US06037554513,6037554513,2024,2025.0,1181.0,1798.0,88.800003,65.699997,1798.0,125417.0
1400000US06037554514,6037554514,2024,3631.0,2062.0,3090.0,85.099998,66.699997,3090.0,144284.0
1400000US06037554515,6037554515,2024,2708.0,2195.0,3111.0,100.0,70.599998,3111.0,105568.0
1400000US06037554516,6037554516,2024,2854.0,2277.0,3250.0,100.0,70.099998,3250.0,163235.0
1400000US06037554517,6037554517,2024,3652.0,2294.0,3453.0,94.599998,66.400002,3453.0,142688.0
1400000US06037554518,6037554518,2024,3914.0,2781.0,3915.0,100.0,71.0,3915.0,119211.0
1400000US06037554519,6037554519,2024,2825.0,1759.0,2605.0,92.199997,67.5,2605.0,113633.0
1400000US06037554521,6037554521,2024,4908.0,2975.0,4330.0,88.199997,68.699997,4330.0,121313.0
1400000US06037554522,6037554522,2024,3987.0,2817.0,3949.0,99.0,71.300003,3949.0,130388.0
1400000US06037554600,6037554600,2024,3126.0,1322.0,2151.0,68.800003,61.5,2151.0,94922.0
1400000US06037554700,6037554700,2024,3383.0,1390.0,2596.0,76.699997,53.5,2596.0,108533.0
1400000US06037554801,6037554801,2024,2314.0,928.0,1702.0,73.599998,54.5,1702.0,109375.0
1400000US06037554802,6037554802,2024,4908.0,2276.0,3435.0,70.0,66.300003,3435.0,107270.0
1400000US06037554900,6037554900,2024,5580.0,2301.0,3591.0,64.400002,64.099998,3591.0,88398.0
1400000US06037555001,6037555001,2024,4156.0,1857.0,3043.0,73.199997,61.0,3043.0,90733.0
